Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01447","Castor oil seeds","1987","1987","tonnes","1350","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01447","Castor oil seeds","1988","1988","tonnes","1380","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01447","Castor oil seeds","1989","1989","tonnes","1400","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01447","Castor oil seeds","1990","1990","tonnes","1250","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01447","Castor oil seeds","1991","1991","tonnes","1300","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01447","Castor oil seeds","1992","1992","tonnes","1308.23","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01447","Castor oil seeds","1993","1993","tonnes","1400","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01447","Castor oil seeds","1994","1994","tonnes","1150","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01447","Castor oil seeds","1995","1995","tonnes","1200","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01447","Castor oil seeds","1996","1996","tonnes","1286.33","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01447","Castor oil seeds","1997","1997","tonnes","1250","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01447","Castor oil seeds","1998","1998","tonnes","1300","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01447","Castor oil seeds","1999","1999","tonnes","1365","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01447","Castor oil seeds","2000","2000","tonnes","1300","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01447","Castor oil seeds","2001","2001","tonnes","1300","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01447","Castor oil seeds","2002","2002","tonnes","1298.55","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01447","Castor oil seeds","2003","2003","tonnes","1306.61","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01447","Castor oil seeds","2004","2004","tonnes","1400","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01447","Castor oil seeds","2005","2005","tonnes","1314.12","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01447","Castor oil seeds","2006","2006","tonnes","1312.14","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01447","Castor oil seeds","2007","2007","tonnes","1296.15","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01447","Castor oil seeds","2008","2008","tonnes","1289.07","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01447","Castor oil seeds","2009","2009","tonnes","1281.92","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01447","Castor oil seeds","2010","2010","tonnes","1275.57","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01447","Castor oil seeds","2011","2011","tonnes","1270.75","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01447","Castor oil seeds","2012","2012","tonnes","1200","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01447","Castor oil seeds","2013","2013","tonnes","1250","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01447","Castor oil seeds","2014","2014","tonnes","1268.56","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01447","Castor oil seeds","2015","2015","tonnes","1278.06","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01447","Castor oil seeds","2016","2016","tonnes","1282.04","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01447","Castor oil seeds","2017","2017","tonnes","1282.51","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01447","Castor oil seeds","2018","2018","tonnes","1282.29","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01447","Castor oil seeds","2019","2019","tonnes","1284.08","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01447","Castor oil seeds","2020","2020","tonnes","1283.99","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01447","Castor oil seeds","2021","2021","tonnes","1283.9","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5111","Stocks","02111","Cattle","1961","1961","Head","1470000","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5111","Stocks","02111","Cattle","1962","1962","Head","1550000","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5111","Stocks","02111","Cattle","1963","1963","Head","1600000","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5111","Stocks","02111","Cattle","1964","1964","Head","1700000","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5111","Stocks","02111","Cattle","1965","1965","Head","1770000","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5111","Stocks","02111","Cattle","1966","1966","Head","1850000","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5111","Stocks","02111","Cattle","1967","1967","Head","2084000","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5111","Stocks","02111","Cattle","1968","1968","Head","2268000","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5111","Stocks","02111","Cattle","1969","1969","Head","2399000","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5111","Stocks","02111","Cattle","1970","1970","Head","2300000","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5111","Stocks","02111","Cattle","1971","1971","Head","2200000","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5111","Stocks","02111","Cattle","1972","1972","Head","2100000","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5111","Stocks","02111","Cattle","1973","1973","Head","2000000","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5111","Stocks","02111","Cattle","1974","1974","Head","1870000","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5111","Stocks","02111","Cattle","1975","1975","Head","1500000","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5111","Stocks","02111","Cattle","1976","1976","Head","1000000","T","Unofficial figure"
"QCL","Crops and livestock products","116","Cambodia","5111","Stocks","02111","Cattle","1977","1977","Head","900000","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5111","Stocks","02111","Cattle","1978","1978","Head","850000","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5111","Stocks","02111","Cattle","1979","1979","Head","739000","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5111","Stocks","02111","Cattle","1980","1980","Head","772000","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5111","Stocks","02111","Cattle","1981","1981","Head","917000","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5111","Stocks","02111","Cattle","1982","1982","Head","1143000","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5111","Stocks","02111","Cattle","1983","1983","Head","1271000","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5111","Stocks","02111","Cattle","1984","1984","Head","1436000","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5111","Stocks","02111","Cattle","1985","1985","Head","1559700","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5111","Stocks","02111","Cattle","1986","1986","Head","1705000","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5111","Stocks","02111","Cattle","1987","1987","Head","1852000","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5111","Stocks","02111","Cattle","1988","1988","Head","1891000","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5111","Stocks","02111","Cattle","1989","1989","Head","2095000","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5111","Stocks","02111","Cattle","1990","1990","Head","2181000","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5111","Stocks","02111","Cattle","1991","1991","Head","2257000","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5111","Stocks","02111","Cattle","1992","1992","Head","2468000","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5111","Stocks","02111","Cattle","1993","1993","Head","2542000","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5111","Stocks","02111","Cattle","1994","1994","Head","2621424","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5111","Stocks","02111","Cattle","1995","1995","Head","2785700","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5111","Stocks","02111","Cattle","1996","1996","Head","2761800","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5111","Stocks","02111","Cattle","1997","1997","Head","2820783","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5111","Stocks","02111","Cattle","1998","1998","Head","2679940","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5111","Stocks","02111","Cattle","1999","1999","Head","2826378","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5111","Stocks","02111","Cattle","2000","2000","Head","2992640","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5111","Stocks","02111","Cattle","2001","2001","Head","2868727","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5111","Stocks","02111","Cattle","2002","2002","Head","2924457","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5111","Stocks","02111","Cattle","2003","2003","Head","2985416","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5111","Stocks","02111","Cattle","2004","2004","Head","3039945","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5111","Stocks","02111","Cattle","2005","2005","Head","3184146","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5111","Stocks","02111","Cattle","2006","2006","Head","3344612","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5111","Stocks","02111","Cattle","2007","2007","Head","3368449","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5111","Stocks","02111","Cattle","2008","2008","Head","3457787","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5111","Stocks","02111","Cattle","2009","2009","Head","3579882","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5111","Stocks","02111","Cattle","2010","2010","Head","3484601","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5111","Stocks","02111","Cattle","2011","2011","Head","3406972","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5111","Stocks","02111","Cattle","2012","2012","Head","2914974","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5111","Stocks","02111","Cattle","2013","2013","Head","2900000","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5111","Stocks","02111","Cattle","2014","2014","Head","2875000","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5111","Stocks","02111","Cattle","2015","2015","Head","2875000","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5111","Stocks","02111","Cattle","2016","2016","Head","2881394","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5111","Stocks","02111","Cattle","2017","2017","Head","2871481","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5111","Stocks","02111","Cattle","2018","2018","Head","2848958","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5111","Stocks","02111","Cattle","2019","2019","Head","2808774","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5111","Stocks","02111","Cattle","2020","2020","Head","2758202","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5111","Stocks","02111","Cattle","2021","2021","Head","2695963","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21512","Cattle fat, unrendered","1991","1991","tonnes","973.96","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21512","Cattle fat, unrendered","1992","1992","tonnes","1083.93","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21512","Cattle fat, unrendered","1993","1993","tonnes","1138.91","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21512","Cattle fat, unrendered","1994","1994","tonnes","1178.18","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21512","Cattle fat, unrendered","1995","1995","tonnes","1296","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21512","Cattle fat, unrendered","1996","1996","tonnes","1335.27","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21512","Cattle fat, unrendered","1997","1997","tonnes","1343.13","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21512","Cattle fat, unrendered","1998","1998","tonnes","1366.69","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21512","Cattle fat, unrendered","1999","1999","tonnes","1378.47","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21512","Cattle fat, unrendered","2000","2000","tonnes","1855.64","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21512","Cattle fat, unrendered","2001","2001","tonnes","1904.73","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21512","Cattle fat, unrendered","2002","2002","tonnes","1747.64","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21512","Cattle fat, unrendered","2003","2003","tonnes","1751.56","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21512","Cattle fat, unrendered","2004","2004","tonnes","1790.84","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21512","Cattle fat, unrendered","2005","2005","tonnes","1877.24","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21512","Cattle fat, unrendered","2006","2006","tonnes","1971.49","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21512","Cattle fat, unrendered","2007","2007","tonnes","1987.2","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21512","Cattle fat, unrendered","2008","2008","tonnes","2042.18","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21512","Cattle fat, unrendered","2009","2009","tonnes","2116.8","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21512","Cattle fat, unrendered","2010","2010","tonnes","2057.89","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21512","Cattle fat, unrendered","2011","2011","tonnes","2065.75","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21512","Cattle fat, unrendered","2012","2012","tonnes","2081.45","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21512","Cattle fat, unrendered","2013","2013","tonnes","1979.85","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21512","Cattle fat, unrendered","2014","2014","tonnes","1833.22","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21512","Cattle fat, unrendered","2015","2015","tonnes","1815.38","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21512","Cattle fat, unrendered","2016","2016","tonnes","1831.64","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21512","Cattle fat, unrendered","2017","2017","tonnes","1855.63","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21512","Cattle fat, unrendered","2018","2018","tonnes","1784.27","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21512","Cattle fat, unrendered","2019","2019","tonnes","1752.2","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21512","Cattle fat, unrendered","2020","2020","tonnes","1729.99","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21512","Cattle fat, unrendered","2021","2021","tonnes","1707.32","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","1991","1991","Head","248000","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","1992","1992","Head","276000","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","1993","1993","Head","290000","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","1994","1994","Head","300000","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","1995","1995","Head","330000","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","1996","1996","Head","340000","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","1997","1997","Head","342000","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","1998","1998","Head","348000","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","1999","1999","Head","351000","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","2000","2000","Head","472500","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","2001","2001","Head","485000","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","2002","2002","Head","445000","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","2003","2003","Head","446000","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","2004","2004","Head","456000","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","2005","2005","Head","478000","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","2006","2006","Head","502000","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","2007","2007","Head","506000","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","2008","2008","Head","520000","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","2009","2009","Head","539000","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","2010","2010","Head","524000","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","2011","2011","Head","526000","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","2012","2012","Head","530000","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","2013","2013","Head","504128.34","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","2014","2014","Head","466791.89","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","2015","2015","Head","462249.44","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","2016","2016","Head","466390.44","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","2017","2017","Head","472498.84","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","2018","2018","Head","464451.92","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","2019","2019","Head","460325.76","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","2020","2020","Head","455977.32","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","2021","2021","Head","449646.03","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5112","Stocks","02151","Chickens","1961","1961","1000 Head","2159","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5112","Stocks","02151","Chickens","1962","1962","1000 Head","2315","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5112","Stocks","02151","Chickens","1963","1963","1000 Head","2162","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5112","Stocks","02151","Chickens","1964","1964","1000 Head","2611","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5112","Stocks","02151","Chickens","1965","1965","1000 Head","3112","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5112","Stocks","02151","Chickens","1966","1966","1000 Head","3112","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5112","Stocks","02151","Chickens","1967","1967","1000 Head","3080","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5112","Stocks","02151","Chickens","1968","1968","1000 Head","3568","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5112","Stocks","02151","Chickens","1969","1969","1000 Head","3838","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5112","Stocks","02151","Chickens","1970","1970","1000 Head","3900","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5112","Stocks","02151","Chickens","1971","1971","1000 Head","3950","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5112","Stocks","02151","Chickens","1972","1972","1000 Head","4100","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5112","Stocks","02151","Chickens","1973","1973","1000 Head","4200","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5112","Stocks","02151","Chickens","1974","1974","1000 Head","4150","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5112","Stocks","02151","Chickens","1975","1975","1000 Head","4100","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5112","Stocks","02151","Chickens","1976","1976","1000 Head","4000","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5112","Stocks","02151","Chickens","1977","1977","1000 Head","4300","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5112","Stocks","02151","Chickens","1978","1978","1000 Head","4000","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5112","Stocks","02151","Chickens","1979","1979","1000 Head","3600","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5112","Stocks","02151","Chickens","1980","1980","1000 Head","2442","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5112","Stocks","02151","Chickens","1981","1981","1000 Head","2883","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5112","Stocks","02151","Chickens","1982","1982","1000 Head","4779","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5112","Stocks","02151","Chickens","1983","1983","1000 Head","4595","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5112","Stocks","02151","Chickens","1984","1984","1000 Head","5430","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5112","Stocks","02151","Chickens","1985","1985","1000 Head","6398","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5112","Stocks","02151","Chickens","1986","1986","1000 Head","7347","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5112","Stocks","02151","Chickens","1987","1987","1000 Head","7164","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5112","Stocks","02151","Chickens","1988","1988","1000 Head","9259","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5112","Stocks","02151","Chickens","1989","1989","1000 Head","8717","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5112","Stocks","02151","Chickens","1990","1990","1000 Head","8163","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5112","Stocks","02151","Chickens","1991","1991","1000 Head","8816","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5112","Stocks","02151","Chickens","1992","1992","1000 Head","9901","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5112","Stocks","02151","Chickens","1993","1993","1000 Head","10692","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5112","Stocks","02151","Chickens","1994","1994","1000 Head","10027","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5112","Stocks","02151","Chickens","1995","1995","1000 Head","10067","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5112","Stocks","02151","Chickens","1996","1996","1000 Head","11412","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5112","Stocks","02151","Chickens","1997","1997","1000 Head","12098","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5112","Stocks","02151","Chickens","1998","1998","1000 Head","13117","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5112","Stocks","02151","Chickens","1999","1999","1000 Head","13417","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5112","Stocks","02151","Chickens","2000","2000","1000 Head","15249","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5112","Stocks","02151","Chickens","2001","2001","1000 Head","15248","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5112","Stocks","02151","Chickens","2002","2002","1000 Head","16678","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5112","Stocks","02151","Chickens","2003","2003","1000 Head","16014","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5112","Stocks","02151","Chickens","2004","2004","1000 Head","16034","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5112","Stocks","02151","Chickens","2005","2005","1000 Head","15086","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5112","Stocks","02151","Chickens","2006","2006","1000 Head","15136","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5112","Stocks","02151","Chickens","2007","2007","1000 Head","15825","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5112","Stocks","02151","Chickens","2008","2008","1000 Head","16928","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5112","Stocks","02151","Chickens","2009","2009","1000 Head","20193","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5112","Stocks","02151","Chickens","2010","2010","1000 Head","17448","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5112","Stocks","02151","Chickens","2011","2011","1000 Head","16341","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5112","Stocks","02151","Chickens","2012","2012","1000 Head","14447","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5112","Stocks","02151","Chickens","2013","2013","1000 Head","13000","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5112","Stocks","02151","Chickens","2014","2014","1000 Head","13000","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5112","Stocks","02151","Chickens","2015","2015","1000 Head","13000","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5112","Stocks","02151","Chickens","2016","2016","1000 Head","13124","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5112","Stocks","02151","Chickens","2017","2017","1000 Head","13203","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5112","Stocks","02151","Chickens","2018","2018","1000 Head","13200","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5112","Stocks","02151","Chickens","2019","2019","1000 Head","13209","I","Imputed value"
