STATION,NAME,DATE,PRCP,TMAX,TMIN,TOBS
USC00190736,"BLUE HILL, MA US",3/23/2015,0,32,14,16
USC00190736,"BLUE HILL, MA US",3/24/2015,0,31,16,19
USC00190736,"BLUE HILL, MA US",3/25/2015,0,39,19,33
USC00190736,"BLUE HILL, MA US",3/26/2015,0.08,48,33,42
USC00190736,"BLUE HILL, MA US",3/27/2015,0.76,54,36,36
USC00190736,"BLUE HILL, MA US",3/28/2015,0.05,39,32,32
USC00190736,"BLUE HILL, MA US",3/29/2015,0.4,33,21,23
USC00190736,"BLUE HILL, MA US",3/30/2015,0,40,23,33
USC00190736,"BLUE HILL, MA US",3/31/2015,0,43,32,36
USC00190736,"BLUE HILL, MA US",4/1/2015,0,46,26,30
USC00190736,"BLUE HILL, MA US",4/2/2015,0,44,29,34
USC00190736,"BLUE HILL, MA US",4/3/2015,0.01,59,34,50
USC00190736,"BLUE HILL, MA US",4/4/2015,0.33,56,43,44
USC00190736,"BLUE HILL, MA US",4/5/2015,0,49,30,34
USC00190736,"BLUE HILL, MA US",4/6/2015,0,47,33,38
USC00190736,"BLUE HILL, MA US",4/7/2015,0.02,48,36,38
USC00190736,"BLUE HILL, MA US",4/8/2015,0.11,39,33,36
USC00190736,"BLUE HILL, MA US",4/9/2015,0.71,41,32,32
USC00190736,"BLUE HILL, MA US",4/10/2015,0.24,37,32,36
USC00190736,"BLUE HILL, MA US",4/11/2015,0.01,53,36,48
USC00190736,"BLUE HILL, MA US",4/12/2015,0,56,35,40
USC00190736,"BLUE HILL, MA US",4/13/2015,0,68,40,51
USC00190736,"BLUE HILL, MA US",4/14/2015,0.01,69,50,57
USC00190736,"BLUE HILL, MA US",4/15/2015,0.04,65,45,49
USC00190736,"BLUE HILL, MA US",4/16/2015,0,67,42,49
USC00190736,"BLUE HILL, MA US",4/17/2015,0.11,64,45,48
USC00190736,"BLUE HILL, MA US",4/18/2015,0.05,64,46,53
USC00190736,"BLUE HILL, MA US",4/19/2015,0,64,40,44
USC00190736,"BLUE HILL, MA US",4/20/2015,0,55,38,40
USC00190736,"BLUE HILL, MA US",4/21/2015,1.41,56,40,56
USC00190736,"BLUE HILL, MA US",4/22/2015,0,67,47,52
USC00190736,"BLUE HILL, MA US",4/23/2015,0.03,67,37,42
USC00190736,"BLUE HILL, MA US",4/24/2015,0,49,32,38
USC00190736,"BLUE HILL, MA US",4/25/2015,0,50,30,37
USC00190736,"BLUE HILL, MA US",4/26/2015,0,56,37,46
USC00190736,"BLUE HILL, MA US",4/27/2015,0,54,42,47
USC00190736,"BLUE HILL, MA US",4/28/2015,0.25,56,39,43
USC00190736,"BLUE HILL, MA US",4/29/2015,0,63,42,54
USC00190736,"BLUE HILL, MA US",4/30/2015,0,58,44,45
USC00190736,"BLUE HILL, MA US",5/1/2015,0,60,40,43
USC00190736,"BLUE HILL, MA US",5/2/2015,0,52,35,39
USC00190736,"BLUE HILL, MA US",5/3/2015,0,63,39,50
USC00190736,"BLUE HILL, MA US",5/4/2015,0,74,47,56
USC00190736,"BLUE HILL, MA US",5/5/2015,0,83,56,65
USC00190736,"BLUE HILL, MA US",5/6/2015,0.03,77,54,60
USC00190736,"BLUE HILL, MA US",5/7/2015,0,74,52,62
USC00190736,"BLUE HILL, MA US",5/8/2015,0,84,57,64
USC00190736,"BLUE HILL, MA US",5/9/2015,0,74,44,47
USC00190736,"BLUE HILL, MA US",5/10/2015,0,77,47,67
USC00190736,"BLUE HILL, MA US",5/11/2015,0,88,65,72
USC00190736,"BLUE HILL, MA US",5/12/2015,0.14,84,47,50
USC00190736,"BLUE HILL, MA US",5/13/2015,0.1,84,50,57
USC00190736,"BLUE HILL, MA US",5/14/2015,0,67,44,52
USC00190736,"BLUE HILL, MA US",5/15/2015,0,70,51,58
USC00190736,"BLUE HILL, MA US",5/16/2015,0,73,53,57
USC00190736,"BLUE HILL, MA US",5/17/2015,0,68,56,64
USC00190736,"BLUE HILL, MA US",5/18/2015,0,79,48,48
USC00190736,"BLUE HILL, MA US",5/19/2015,0.02,62,48,53
USC00190736,"BLUE HILL, MA US",5/20/2015,0.34,63,50,55
USC00190736,"BLUE HILL, MA US",5/21/2015,0,70,43,48
USC00190736,"BLUE HILL, MA US",5/22/2015,0,66,48,54
USC00190736,"BLUE HILL, MA US",5/23/2015,0,73,40,45
USC00190736,"BLUE HILL, MA US",5/24/2015,0,64,45,58
USC00190736,"BLUE HILL, MA US",5/25/2015,0,81,56,63
USC00190736,"BLUE HILL, MA US",5/26/2015,0,80,61,67
USC00190736,"BLUE HILL, MA US",5/27/2015,0,83,62,67
USC00190736,"BLUE HILL, MA US",5/28/2015,0,82,61,65
USC00190736,"BLUE HILL, MA US",5/29/2015,0,83,58,67
USC00190736,"BLUE HILL, MA US",5/30/2015,0,77,55,62
USC00190736,"BLUE HILL, MA US",5/31/2015,0.03,85,62,68
USC00190736,"BLUE HILL, MA US",6/1/2015,0.93,78,46,47
USC00190736,"BLUE HILL, MA US",6/2/2015,1.16,48,44,45
USC00190736,"BLUE HILL, MA US",6/3/2015,0.19,49,44,49
USC00190736,"BLUE HILL, MA US",6/4/2015,0,59,46,52
USC00190736,"BLUE HILL, MA US",6/5/2015,0,63,48,55
USC00190736,"BLUE HILL, MA US",6/6/2015,0.06,70,51,53
USC00190736,"BLUE HILL, MA US",6/7/2015,0,67,49,57
USC00190736,"BLUE HILL, MA US",6/8/2015,0,73,50,60
USC00190736,"BLUE HILL, MA US",6/9/2015,0,73,60,64
USC00190736,"BLUE HILL, MA US",6/10/2015,0.03,76,57,64
USC00190736,"BLUE HILL, MA US",6/11/2015,0,82,61,67
USC00190736,"BLUE HILL, MA US",6/12/2015,0,85,65,68
USC00190736,"BLUE HILL, MA US",6/13/2015,0,86,68,70
USC00190736,"BLUE HILL, MA US",6/14/2015,0,83,64,67
USC00190736,"BLUE HILL, MA US",6/15/2015,0.23,75,54,54
USC00190736,"BLUE HILL, MA US",6/16/2015,0.37,59,52,58
USC00190736,"BLUE HILL, MA US",6/17/2015,0,73,58,65
USC00190736,"BLUE HILL, MA US",6/18/2015,0,70,54,59
USC00190736,"BLUE HILL, MA US",6/19/2015,0,76,58,64
USC00190736,"BLUE HILL, MA US",6/20/2015,0,84,56,62
USC00190736,"BLUE HILL, MA US",6/21/2015,0.93,75,60,68
USC00190736,"BLUE HILL, MA US",6/22/2015,0.26,76,63,67
USC00190736,"BLUE HILL, MA US",6/23/2015,0,85,67,72
USC00190736,"BLUE HILL, MA US",6/24/2015,0.01,85,62,69
USC00190736,"BLUE HILL, MA US",6/25/2015,0,82,60,68
USC00190736,"BLUE HILL, MA US",6/26/2015,0,80,61,61
USC00190736,"BLUE HILL, MA US",6/27/2015,0.01,72,58,63
USC00190736,"BLUE HILL, MA US",6/28/2015,1.06,73,54,58
USC00190736,"BLUE HILL, MA US",6/29/2015,0.45,59,50,54
USC00190736,"BLUE HILL, MA US",6/30/2015,0,71,53,67
USC00190736,"BLUE HILL, MA US",7/1/2015,0.25,81,63,64
USC00190736,"BLUE HILL, MA US",7/2/2015,0.34,80,60,66
USC00190736,"BLUE HILL, MA US",7/3/2015,0,78,58,65
USC00190736,"BLUE HILL, MA US",7/4/2015,0,79,61,65
USC00190736,"BLUE HILL, MA US",7/5/2015,0,74,58,64
USC00190736,"BLUE HILL, MA US",7/6/2015,0,82,64,72
USC00190736,"BLUE HILL, MA US",7/7/2015,0,85,65,71
USC00190736,"BLUE HILL, MA US",7/8/2015,0.02,84,70,76
USC00190736,"BLUE HILL, MA US",7/9/2015,0,87,62,64
USC00190736,"BLUE HILL, MA US",7/10/2015,2.03,73,59,60
USC00190736,"BLUE HILL, MA US",7/11/2015,0,80,60,68
USC00190736,"BLUE HILL, MA US",7/12/2015,0,84,67,71
USC00190736,"BLUE HILL, MA US",7/13/2015,0,88,69,75
USC00190736,"BLUE HILL, MA US",7/14/2015,0,82,64,71
USC00190736,"BLUE HILL, MA US",7/15/2015,0.07,81,69,71
USC00190736,"BLUE HILL, MA US",7/16/2015,0.11,84,56,60
USC00190736,"BLUE HILL, MA US",7/17/2015,0,72,56,64
USC00190736,"BLUE HILL, MA US",7/18/2015,0.16,79,63,63
USC00190736,"BLUE HILL, MA US",7/19/2015,0,76,63,74
USC00190736,"BLUE HILL, MA US",7/20/2015,0.01,89,73,80
USC00190736,"BLUE HILL, MA US",7/21/2015,0,90,70,72
USC00190736,"BLUE HILL, MA US",7/22/2015,0,87,64,70
USC00190736,"BLUE HILL, MA US",7/23/2015,0,82,62,68
USC00190736,"BLUE HILL, MA US",7/24/2015,0,81,59,66
USC00190736,"BLUE HILL, MA US",7/25/2015,0,80,60,62
USC00190736,"BLUE HILL, MA US",7/26/2015,0,71,59,64
USC00190736,"BLUE HILL, MA US",7/27/2015,0,78,64,71
USC00190736,"BLUE HILL, MA US",7/28/2015,0,84,68,71
USC00190736,"BLUE HILL, MA US",7/29/2015,0,89,70,77
USC00190736,"BLUE HILL, MA US",7/30/2015,0,92,72,77
USC00190736,"BLUE HILL, MA US",7/31/2015,0.1,89,68,72
USC00190736,"BLUE HILL, MA US",8/1/2015,0,87,69,72
USC00190736,"BLUE HILL, MA US",8/2/2015,0.06,88,62,68
USC00190736,"BLUE HILL, MA US",8/3/2015,0,86,68,73
USC00190736,"BLUE HILL, MA US",8/4/2015,0.23,89,68,68
USC00190736,"BLUE HILL, MA US",8/5/2015,0.08,86,64,69
USC00190736,"BLUE HILL, MA US",8/6/2015,0,84,59,65
USC00190736,"BLUE HILL, MA US",8/7/2015,0,80,61,67
USC00190736,"BLUE HILL, MA US",8/8/2015,0,78,58,65
USC00190736,"BLUE HILL, MA US",8/9/2015,0,77,59,62
USC00190736,"BLUE HILL, MA US",8/10/2015,0,72,58,63
USC00190736,"BLUE HILL, MA US",8/11/2015,0,84,63,65
USC00190736,"BLUE HILL, MA US",8/12/2015,0.52,70,65,68
USC00190736,"BLUE HILL, MA US",8/13/2015,0,83,62,67
USC00190736,"BLUE HILL, MA US",8/14/2015,0,83,63,70
USC00190736,"BLUE HILL, MA US",8/15/2015,0,86,66,68
USC00190736,"BLUE HILL, MA US",8/16/2015,1.24,91,65,67
USC00190736,"BLUE HILL, MA US",8/17/2015,0,87,67,74
USC00190736,"BLUE HILL, MA US",8/18/2015,0,90,70,74
USC00190736,"BLUE HILL, MA US",8/19/2015,0.27,92,69,73
USC00190736,"BLUE HILL, MA US",8/20/2015,0,87,70,74
USC00190736,"BLUE HILL, MA US",8/21/2015,0.04,85,71,72
USC00190736,"BLUE HILL, MA US",8/22/2015,0.27,82,67,69
USC00190736,"BLUE HILL, MA US",8/23/2015,0.1,73,66,66
USC00190736,"BLUE HILL, MA US",8/24/2015,0.08,70,66,67
USC00190736,"BLUE HILL, MA US",8/25/2015,0.01,78,67,68
USC00190736,"BLUE HILL, MA US",8/26/2015,0,85,68,69
USC00190736,"BLUE HILL, MA US",8/27/2015,0,82,59,65
USC00190736,"BLUE HILL, MA US",8/28/2015,0,79,58,62
USC00190736,"BLUE HILL, MA US",8/29/2015,0,80,60,65
USC00190736,"BLUE HILL, MA US",8/30/2015,0,81,65,67
USC00190736,"BLUE HILL, MA US",8/31/2015,0,86,67,72
USC00190736,"BLUE HILL, MA US",9/1/2015,0,87,65,70
USC00190736,"BLUE HILL, MA US",9/2/2015,0,81,64,68
USC00190736,"BLUE HILL, MA US",9/3/2015,0,89,66,70
USC00190736,"BLUE HILL, MA US",9/4/2015,0,85,63,64
USC00190736,"BLUE HILL, MA US",9/5/2015,0,70,55,59
USC00190736,"BLUE HILL, MA US",9/6/2015,0,77,55,63
USC00190736,"BLUE HILL, MA US",9/7/2015,0,87,63,67
USC00190736,"BLUE HILL, MA US",9/8/2015,0,92,67,75
USC00190736,"BLUE HILL, MA US",9/9/2015,0,97,70,74
USC00190736,"BLUE HILL, MA US",9/10/2015,0,92,70,72
USC00190736,"BLUE HILL, MA US",9/11/2015,0.85,73,60,60
USC00190736,"BLUE HILL, MA US",9/12/2015,0.06,70,58,60
USC00190736,"BLUE HILL, MA US",9/13/2015,0.04,75,60,60
USC00190736,"BLUE HILL, MA US",9/14/2015,0.4,66,53,57
USC00190736,"BLUE HILL, MA US",9/15/2015,0,70,56,61
USC00190736,"BLUE HILL, MA US",9/16/2015,0,82,61,67
USC00190736,"BLUE HILL, MA US",9/17/2015,0,84,64,66
USC00190736,"BLUE HILL, MA US",9/18/2015,0,87,64,69
USC00190736,"BLUE HILL, MA US",9/19/2015,0,86,61,62
USC00190736,"BLUE HILL, MA US",9/20/2015,0,80,62,68
USC00190736,"BLUE HILL, MA US",9/21/2015,0,74,50,55
USC00190736,"BLUE HILL, MA US",9/22/2015,0,65,55,57
USC00190736,"BLUE HILL, MA US",9/23/2015,0,67,50,53
USC00190736,"BLUE HILL, MA US",9/24/2015,0,72,53,61
USC00190736,"BLUE HILL, MA US",9/25/2015,0,72,53,57
USC00190736,"BLUE HILL, MA US",9/26/2015,0,66,49,52
USC00190736,"BLUE HILL, MA US",9/27/2015,0,63,46,50
USC00190736,"BLUE HILL, MA US",9/28/2015,0,71,50,62
USC00190736,"BLUE HILL, MA US",9/29/2015,0,81,62,67
USC00190736,"BLUE HILL, MA US",9/30/2015,0.92,82,67,70
USC00190736,"BLUE HILL, MA US",10/1/2015,1.61,75,51,52
USC00190736,"BLUE HILL, MA US",10/2/2015,0.06,55,47,47
USC00190736,"BLUE HILL, MA US",10/3/2015,0.31,50,46,46
USC00190736,"BLUE HILL, MA US",10/4/2015,0.15,51,45,50
USC00190736,"BLUE HILL, MA US",10/5/2015,0,55,46,48
USC00190736,"BLUE HILL, MA US",10/6/2015,0,59,43,46
USC00190736,"BLUE HILL, MA US",10/7/2015,0,68,46,50
USC00190736,"BLUE HILL, MA US",10/8/2015,0,69,49,50
USC00190736,"BLUE HILL, MA US",10/9/2015,0,63,50,55
USC00190736,"BLUE HILL, MA US",10/10/2015,0.27,68,44,45
USC00190736,"BLUE HILL, MA US",10/11/2015,0,59,45,49
USC00190736,"BLUE HILL, MA US",10/12/2015,0,67,49,53
USC00190736,"BLUE HILL, MA US",10/13/2015,0.11,76,53,60
USC00190736,"BLUE HILL, MA US",10/14/2015,0.16,70,53,54
USC00190736,"BLUE HILL, MA US",10/15/2015,0,66,41,42
USC00190736,"BLUE HILL, MA US",10/16/2015,0,60,42,51
USC00190736,"BLUE HILL, MA US",10/17/2015,0,60,41,42
USC00190736,"BLUE HILL, MA US",10/18/2015,0,54,29,31
USC00190736,"BLUE HILL, MA US",10/19/2015,0,45,26,28
USC00190736,"BLUE HILL, MA US",10/20/2015,0,48,28,48
USC00190736,"BLUE HILL, MA US",10/21/2015,0,65,48,57
USC00190736,"BLUE HILL, MA US",10/22/2015,0.01,59,51,55
USC00190736,"BLUE HILL, MA US",10/23/2015,0,71,45,47
USC00190736,"BLUE HILL, MA US",10/24/2015,0,49,33,39
USC00190736,"BLUE HILL, MA US",10/25/2015,0.01,50,39,50
USC00190736,"BLUE HILL, MA US",10/26/2015,0.03,59,38,39
USC00190736,"BLUE HILL, MA US",10/27/2015,0,53,36,36
USC00190736,"BLUE HILL, MA US",10/28/2015,0,56,35,46
USC00190736,"BLUE HILL, MA US",10/29/2015,1.58,68,46,65
USC00190736,"BLUE HILL, MA US",10/30/2015,0,72,44,45
USC00190736,"BLUE HILL, MA US",10/31/2015,0,59,32,34
USC00190736,"BLUE HILL, MA US",11/1/2015,0,54,34,49
USC00190736,"BLUE HILL, MA US",11/2/2015,0,59,47,50
USC00190736,"BLUE HILL, MA US",11/3/2015,0,62,44,47
USC00190736,"BLUE HILL, MA US",11/4/2015,0,71,47,52
USC00190736,"BLUE HILL, MA US",11/5/2015,0,66,51,55
USC00190736,"BLUE HILL, MA US",11/6/2015,0,72,55,60
USC00190736,"BLUE HILL, MA US",11/7/2015,0,71,55,55
USC00190736,"BLUE HILL, MA US",11/8/2015,0,61,39,40
USC00190736,"BLUE HILL, MA US",11/9/2015,0,54,38,39
USC00190736,"BLUE HILL, MA US",11/10/2015,0,59,39,48
USC00190736,"BLUE HILL, MA US",11/11/2015,0.41,53,44,44
USC00190736,"BLUE HILL, MA US",11/12/2015,0.3,45,42,43
USC00190736,"BLUE HILL, MA US",11/13/2015,0.09,55,43,47
USC00190736,"BLUE HILL, MA US",11/14/2015,0,57,37,39
USC00190736,"BLUE HILL, MA US",11/15/2015,0,45,31,33
USC00190736,"BLUE HILL, MA US",11/16/2015,0,51,33,45
USC00190736,"BLUE HILL, MA US",11/17/2015,0,59,28,29
USC00190736,"BLUE HILL, MA US",11/18/2015,0,45,29,36
USC00190736,"BLUE HILL, MA US",11/19/2015,0,50,36,41
USC00190736,"BLUE HILL, MA US",11/20/2015,1.18,58,41,55
USC00190736,"BLUE HILL, MA US",11/21/2015,0,58,35,35
USC00190736,"BLUE HILL, MA US",11/22/2015,0,46,35,41
USC00190736,"BLUE HILL, MA US",11/23/2015,0.42,45,32,32
USC00190736,"BLUE HILL, MA US",11/24/2015,0,40,23,24
USC00190736,"BLUE HILL, MA US",11/25/2015,0,42,24,33
USC00190736,"BLUE HILL, MA US",11/26/2015,0,46,33,41
USC00190736,"BLUE HILL, MA US",11/27/2015,0,58,41,49
USC00190736,"BLUE HILL, MA US",11/28/2015,0,63,49,54
USC00190736,"BLUE HILL, MA US",11/29/2015,0.19,54,28,28
USC00190736,"BLUE HILL, MA US",11/30/2015,0,42,27,27
USC00190736,"BLUE HILL, MA US",12/1/2015,0,37,27,33
USC00190736,"BLUE HILL, MA US",12/2/2015,0.17,42,33,37
USC00190736,"BLUE HILL, MA US",12/3/2015,0.2,53,37,47
USC00190736,"BLUE HILL, MA US",12/4/2015,0,47,32,32
USC00190736,"BLUE HILL, MA US",12/5/2015,0,47,32,35
USC00190736,"BLUE HILL, MA US",12/6/2015,0,50,35,35
USC00190736,"BLUE HILL, MA US",12/7/2015,0,57,35,36
USC00190736,"BLUE HILL, MA US",12/8/2015,0,54,36,37
USC00190736,"BLUE HILL, MA US",12/9/2015,0.01,39,34,35
USC00190736,"BLUE HILL, MA US",12/10/2015,0,45,35,45
USC00190736,"BLUE HILL, MA US",12/11/2015,0,57,44,47
USC00190736,"BLUE HILL, MA US",12/12/2015,0,56,46,47
USC00190736,"BLUE HILL, MA US",12/13/2015,0,59,46,48
USC00190736,"BLUE HILL, MA US",12/14/2015,0,51,44,44
USC00190736,"BLUE HILL, MA US",12/15/2015,0.62,61,44,47
USC00190736,"BLUE HILL, MA US",12/16/2015,0,56,38,38
USC00190736,"BLUE HILL, MA US",12/17/2015,0,43,34,39
USC00190736,"BLUE HILL, MA US",12/18/2015,0.5,53,39,47
USC00190736,"BLUE HILL, MA US",12/19/2015,0.1,48,30,32
USC00190736,"BLUE HILL, MA US",12/20/2015,0,38,28,29
USC00190736,"BLUE HILL, MA US",12/21/2015,0,40,29,37
USC00190736,"BLUE HILL, MA US",12/22/2015,0,51,37,50
USC00190736,"BLUE HILL, MA US",12/23/2015,0.28,57,49,50
USC00190736,"BLUE HILL, MA US",12/24/2015,0.92,56,47,50
USC00190736,"BLUE HILL, MA US",12/25/2015,0,67,50,52
USC00190736,"BLUE HILL, MA US",12/26/2015,0,64,40,40
USC00190736,"BLUE HILL, MA US",12/27/2015,0.16,49,40,43
USC00190736,"BLUE HILL, MA US",12/28/2015,0.11,52,30,31
USC00190736,"BLUE HILL, MA US",12/29/2015,0.44,32,27,30
USC00190736,"BLUE HILL, MA US",12/30/2015,0.6,38,23,23
USC00190736,"BLUE HILL, MA US",12/31/2015,0.16,38,23,34
USC00190736,"BLUE HILL, MA US",1/1/2016,0,44,32,32
USC00190736,"BLUE HILL, MA US",1/2/2016,0,37,27,27
USC00190736,"BLUE HILL, MA US",1/3/2016,0,37,27,28
USC00190736,"BLUE HILL, MA US",1/4/2016,0,41,27,27
USC00190736,"BLUE HILL, MA US",1/5/2016,0,28,4,4
USC00190736,"BLUE HILL, MA US",1/6/2016,0,23,4,21
USC00190736,"BLUE HILL, MA US",1/7/2016,0,43,20,26
USC00190736,"BLUE HILL, MA US",1/8/2016,0,43,25,29
USC00190736,"BLUE HILL, MA US",1/9/2016,0,40,29,37
USC00190736,"BLUE HILL, MA US",1/10/2016,0.02,44,36,44
USC00190736,"BLUE HILL, MA US",1/11/2016,1.53,58,29,30
USC00190736,"BLUE HILL, MA US",1/12/2016,0,33,19,19
USC00190736,"BLUE HILL, MA US",1/13/2016,0.2,35,19,21
USC00190736,"BLUE HILL, MA US",1/14/2016,0,27,17,19
USC00190736,"BLUE HILL, MA US",1/15/2016,0,28,17,28
USC00190736,"BLUE HILL, MA US",1/16/2016,0.5,41,27,36
USC00190736,"BLUE HILL, MA US",1/17/2016,0.53,37,28,29
USC00190736,"BLUE HILL, MA US",1/18/2016,0.25,33,25,25
USC00190736,"BLUE HILL, MA US",1/19/2016,0,25,13,14
USC00190736,"BLUE HILL, MA US",1/20/2016,0,22,14,17
USC00190736,"BLUE HILL, MA US",1/21/2016,0,30,16,16
USC00190736,"BLUE HILL, MA US",1/22/2016,0,30,14,15
USC00190736,"BLUE HILL, MA US",1/23/2016,0,29,15,29
USC00190736,"BLUE HILL, MA US",1/24/2016,0.74,30,14,15
USC00190736,"BLUE HILL, MA US",1/25/2016,0,33,15,21
USC00190736,"BLUE HILL, MA US",1/26/2016,0,37,20,34
USC00190736,"BLUE HILL, MA US",1/27/2016,0,49,34,37
USC00190736,"BLUE HILL, MA US",1/28/2016,0,43,23,24
USC00190736,"BLUE HILL, MA US",1/29/2016,0,41,24,33
USC00190736,"BLUE HILL, MA US",1/30/2016,0,39,25,26
USC00190736,"BLUE HILL, MA US",1/31/2016,0,42,26,36
USC00190736,"BLUE HILL, MA US",2/1/2016,0,56,36,44
USC00190736,"BLUE HILL, MA US",2/2/2016,0,64,31,33
USC00190736,"BLUE HILL, MA US",2/3/2016,0,48,33,36
USC00190736,"BLUE HILL, MA US",2/4/2016,0.8,55,36,54
USC00190736,"BLUE HILL, MA US",2/5/2016,0.56,55,31,31
USC00190736,"BLUE HILL, MA US",2/6/2016,1.14,32,17,18
USC00190736,"BLUE HILL, MA US",2/7/2016,0,35,18,26
USC00190736,"BLUE HILL, MA US",2/8/2016,0,43,26,27
USC00190736,"BLUE HILL, MA US",2/9/2016,0.6,27,16,18
USC00190736,"BLUE HILL, MA US",2/10/2016,0,26,17,25
USC00190736,"BLUE HILL, MA US",2/11/2016,0.01,33,20,22
USC00190736,"BLUE HILL, MA US",2/12/2016,0,25,2,4
USC00190736,"BLUE HILL, MA US",2/13/2016,0,23,4,14
USC00190736,"BLUE HILL, MA US",2/14/2016,0,21,-14,-13
USC00190736,"BLUE HILL, MA US",2/15/2016,0,10,-13,2
USC00190736,"BLUE HILL, MA US",2/16/2016,0.41,48,0,48
USC00190736,"BLUE HILL, MA US",2/17/2016,0.56,55,31,32
USC00190736,"BLUE HILL, MA US",2/18/2016,0,43,25,25
USC00190736,"BLUE HILL, MA US",2/19/2016,0,32,16,17
USC00190736,"BLUE HILL, MA US",2/20/2016,0.01,41,16,41
USC00190736,"BLUE HILL, MA US",2/21/2016,0,58,41,45
USC00190736,"BLUE HILL, MA US",2/22/2016,0,53,30,31
USC00190736,"BLUE HILL, MA US",2/23/2016,0,45,25,26
USC00190736,"BLUE HILL, MA US",2/24/2016,0.25,38,25,38
USC00190736,"BLUE HILL, MA US",2/25/2016,1.21,63,38,56
USC00190736,"BLUE HILL, MA US",2/26/2016,0.05,57,30,30
USC00190736,"BLUE HILL, MA US",2/27/2016,0,38,16,18
USC00190736,"BLUE HILL, MA US",2/28/2016,0,38,18,36
USC00190736,"BLUE HILL, MA US",2/29/2016,0,56,36,44
USC00190736,"BLUE HILL, MA US",3/1/2016,0,63,30,31
USC00190736,"BLUE HILL, MA US",3/2/2016,0.14,52,31,51
USC00190736,"BLUE HILL, MA US",3/3/2016,0.27,51,16,19
USC00190736,"BLUE HILL, MA US",3/4/2016,0,34,18,25
USC00190736,"BLUE HILL, MA US",3/5/2016,0.04,30,20,21
USC00190736,"BLUE HILL, MA US",3/6/2016,0,35,21,27
USC00190736,"BLUE HILL, MA US",3/7/2016,0,40,27,31
USC00190736,"BLUE HILL, MA US",3/8/2016,0,49,31,37
USC00190736,"BLUE HILL, MA US",3/9/2016,0,55,37,45
USC00190736,"BLUE HILL, MA US",3/10/2016,0,75,45,63
USC00190736,"BLUE HILL, MA US",3/11/2016,0.3,64,47,51
USC00190736,"BLUE HILL, MA US",3/12/2016,0,56,31,35
USC00190736,"BLUE HILL, MA US",3/13/2016,0,58,35,48
USC00190736,"BLUE HILL, MA US",3/14/2016,0,63,38,39
USC00190736,"BLUE HILL, MA US",3/15/2016,1.05,42,36,41
USC00190736,"BLUE HILL, MA US",3/16/2016,0.36,45,39,39
USC00190736,"BLUE HILL, MA US",3/17/2016,0.16,48,39,40
USC00190736,"BLUE HILL, MA US",3/18/2016,0,63,39,41
USC00190736,"BLUE HILL, MA US",3/19/2016,0.01,51,25,26
USC00190736,"BLUE HILL, MA US",3/20/2016,0,44,23,28
USC00190736,"BLUE HILL, MA US",3/21/2016,0.34,35,26,27
USC00190736,"BLUE HILL, MA US",3/22/2016,0.04,41,26,31
USC00190736,"BLUE HILL, MA US",3/23/2016,0,48,31,48
USC00190736,"BLUE HILL, MA US",3/24/2016,0.01,62,35,36
USC00190736,"BLUE HILL, MA US",3/25/2016,0.04,44,34,44
USC00190736,"BLUE HILL, MA US",3/26/2016,0.04,55,35,36
USC00190736,"BLUE HILL, MA US",3/27/2016,0,42,30,32
USC00190736,"BLUE HILL, MA US",3/28/2016,0,46,32,37
USC00190736,"BLUE HILL, MA US",3/29/2016,0.41,43,37,40
USC00190736,"BLUE HILL, MA US",3/30/2016,0,50,29,34
USC00190736,"BLUE HILL, MA US",3/31/2016,0,58,34,53
USC00190736,"BLUE HILL, MA US",4/1/2016,0.03,69,53,62
USC00190736,"BLUE HILL, MA US",4/2/2016,0.03,66,47,48
USC00190736,"BLUE HILL, MA US",4/3/2016,1.24,48,31,31
USC00190736,"BLUE HILL, MA US",4/4/2016,0.11,35,21,22
USC00190736,"BLUE HILL, MA US",4/5/2016,0.6,28,19,21
USC00190736,"BLUE HILL, MA US",4/6/2016,0,35,20,30
USC00190736,"BLUE HILL, MA US",4/7/2016,0.04,50,29,50
USC00190736,"BLUE HILL, MA US",4/8/2016,1.37,56,42,44
USC00190736,"BLUE HILL, MA US",4/9/2016,0,52,29,33
USC00190736,"BLUE HILL, MA US",4/10/2016,0,47,26,30
USC00190736,"BLUE HILL, MA US",4/11/2016,0.01,48,30,41
USC00190736,"BLUE HILL, MA US",4/12/2016,0,58,40,58
USC00190736,"BLUE HILL, MA US",4/13/2016,0.3,59,33,40
USC00190736,"BLUE HILL, MA US",4/14/2016,0,53,33,41
USC00190736,"BLUE HILL, MA US",4/15/2016,0,48,35,40
USC00190736,"BLUE HILL, MA US",4/16/2016,0,54,39,42
USC00190736,"BLUE HILL, MA US",4/17/2016,0,52,36,44
USC00190736,"BLUE HILL, MA US",4/18/2016,0,62,44,57
USC00190736,"BLUE HILL, MA US",4/19/2016,0.05,67,41,43
USC00190736,"BLUE HILL, MA US",4/20/2016,0,55,41,45
USC00190736,"BLUE HILL, MA US",4/21/2016,0,57,38,46
USC00190736,"BLUE HILL, MA US",4/22/2016,0,76,46,60
USC00190736,"BLUE HILL, MA US",4/23/2016,0.19,80,57,58
USC00190736,"BLUE HILL, MA US",4/24/2016,0.03,60,38,44
USC00190736,"BLUE HILL, MA US",4/25/2016,0,59,41,44
USC00190736,"BLUE HILL, MA US",4/26/2016,0,63,42,42
USC00190736,"BLUE HILL, MA US",4/27/2016,0.36,42,33,38
