time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-02-18T18:21:39.758Z,-3.9138,152.2252,225.66,4.4,mb,,106,0.282,0.65,us,us7000gm15,2022-02-18T19:20:24.040Z,"32 km NNE of Rabaul, Papua New Guinea",earthquake,10.5,5.3,0.088,41,reviewed,us,us
2022-02-18T17:28:57.140Z,17.959,-66.92583333,10,2.61,md,20,176,,0.17,pr,pr71335503,2022-02-18T17:57:44.850Z,"2 km SW of Guánica, Puerto Rico",earthquake,0.5,0.38,0.222485585,9,reviewed,pr,pr
2022-02-18T17:11:33.209Z,-6.288,31.0658,10,4.6,mb,,71,5.657,0.59,us,us7000glzz,2022-02-18T17:55:46.040Z,"6 km N of Mpanda, Tanzania",earthquake,10.4,1.9,0.083,51,reviewed,us,us
2022-02-18T16:00:15.671Z,-59.8322,149.2968,10,4.9,mb,,102,7.489,0.75,us,us7000glyf,2022-02-18T16:22:12.040Z,west of Macquarie Island,earthquake,6.5,1.9,0.096,36,reviewed,us,us
2022-02-18T14:37:21.040Z,19.18966667,-155.4838333,34.26,2.79,ml,56,75,,0.12,hv,hv72921252,2022-02-19T05:38:30.040Z,"1 km SSW of P?hala, Hawaii",earthquake,0.42,0.52,0.110774489,30,reviewed,hv,hv
2022-02-18T14:11:37.395Z,31.6885,-104.1329,5,2.6,ml,,62,0.26,0.24,us,us7000glxw,2022-02-18T14:22:49.040Z,"50 km W of Mentone, Texas",earthquake,1,1.8,0.042,74,reviewed,us,us
2022-02-18T13:58:35.060Z,38.8937,21.124,10,4.4,mb,,82,1.314,0.92,us,us7000glxt,2022-02-18T14:18:33.040Z,"5 km NW of Amfilochía, Greece",earthquake,3.9,1.9,0.112,23,reviewed,us,us
2022-02-18T13:00:30.647Z,66.0293,-147.9682,20.1,3.4,ml,,,,0.81,ak,ak0222992pfr,2022-02-19T19:44:13.750Z,"44 km SW of Beaver, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2022-02-18T12:19:34.930Z,19.19233333,-155.4745,34.9,3.67,ml,58,88,,0.11,hv,hv72921177,2022-02-19T12:21:25.056Z,"1 km SSE of P?hala, Hawaii",earthquake,0.46,0.51,0.191622861,41,reviewed,hv,hv
2022-02-18T12:18:10.050Z,19.19033333,-155.4748333,34.6,3,ml,56,88,,0.12,hv,hv72921172,2022-02-18T21:21:48.240Z,"1 km SSE of P?hala, Hawaii",earthquake,0.4,0.53,0.186143031,36,reviewed,hv,hv
