STATION,NAME,DATE,YEAR,MONTH,DAY,TAVG,TMAX,TMIN
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/8/2006,2006,6,8.00,,65,57
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/9/2006,2006,6,9.00,,68,56
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/10/2006,2006,6,10.00,,59,52
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/11/2006,2006,6,11.00,,64,50
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/12/2006,2006,6,12.00,,76,53
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/13/2006,2006,6,13.00,,81,55
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/14/2006,2006,6,14.00,,74,57
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/15/2006,2006,6,15.00,,78,59
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/16/2006,2006,6,16.00,,83,53
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/17/2006,2006,6,17.00,,76,55
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/18/2006,2006,6,18.00,,91,61
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/19/2006,2006,6,19.00,,90,65
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/20/2006,2006,6,20.00,,82,64
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/21/2006,2006,6,21.00,,81,55
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/22/2006,2006,6,22.00,,84,67
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/23/2006,2006,6,23.00,,85,66
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/24/2006,2006,6,24.00,,81,64
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/25/2006,2006,6,25.00,,80,63
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/26/2006,2006,6,26.00,,75,67
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/27/2006,2006,6,27.00,,85,71
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/28/2006,2006,6,28.00,,79,68
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/29/2006,2006,6,29.00,,80,60
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/30/2006,2006,6,30.00,,80,56
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/1/2006,2006,7,1.00,,85,54
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/2/2006,2006,7,2.00,,90,70
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/3/2006,2006,7,3.00,,86,66
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/4/2006,2006,7,4.00,,81,68
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/5/2006,2006,7,5.00,,79,65
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/6/2006,2006,7,6.00,,78,60
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/7/2006,2006,7,7.00,,82,58
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/8/2006,2006,7,8.00,,83,59
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/9/2006,2006,7,9.00,,83,64
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/10/2006,2006,7,10.00,,85,64
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/11/2006,2006,7,11.00,,85,67
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/12/2006,2006,7,12.00,,76,67
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/13/2006,2006,7,13.00,,83,68
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/14/2006,2006,7,14.00,,90,65
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/15/2006,2006,7,15.00,,82,69
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/16/2006,2006,7,16.00,,91,66
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/17/2006,2006,7,17.00,,92,68
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/18/2006,2006,7,18.00,,90,73
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/19/2006,2006,7,19.00,,88,68
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/20/2006,2006,7,20.00,,87,67
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/21/2006,2006,7,21.00,,87,72
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/22/2006,2006,7,22.00,,73,64
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/23/2006,2006,7,23.00,,76,60
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/24/2006,2006,7,24.00,,83,56
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/25/2006,2006,7,25.00,,87,66
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/26/2006,2006,7,26.00,,88,68
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/27/2006,2006,7,27.00,,90,73
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/28/2006,2006,7,28.00,,83,68
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/29/2006,2006,7,29.00,,89,64
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/30/2006,2006,7,30.00,,85,65
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/31/2006,2006,7,31.00,,87,59
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/1/2006,2006,8,1.00,,96,74
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/2/2006,2006,8,2.00,,95,74
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/3/2006,2006,8,3.00,,87,72
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/4/2006,2006,8,4.00,,86,67
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/5/2006,2006,8,5.00,,82,62
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/6/2006,2006,8,6.00,,82,56
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/7/2006,2006,8,7.00,,87,70
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/8/2006,2006,8,8.00,,80,63
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/9/2006,2006,8,9.00,,80,55
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/10/2006,2006,8,10.00,,82,57
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/11/2006,2006,8,11.00,,75,55
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/12/2006,2006,8,12.00,,75,48
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/13/2006,2006,8,13.00,,77,47
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/14/2006,2006,8,14.00,,86,53
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/15/2006,2006,8,15.00,,82,61
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/16/2006,2006,8,16.00,,81,59
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/17/2006,2006,8,17.00,,83,58
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/18/2006,2006,8,18.00,,85,63
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/19/2006,2006,8,19.00,,75,66
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/20/2006,2006,8,20.00,,84,66
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/21/2006,2006,8,21.00,,81,59
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/22/2006,2006,8,22.00,,81,52
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/23/2006,2006,8,23.00,,76,60
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/24/2006,2006,8,24.00,,75,59
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/25/2006,2006,8,25.00,,69,58
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/26/2006,2006,8,26.00,,67,59
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/27/2006,2006,8,27.00,,64,59
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/28/2006,2006,8,28.00,,79,60
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/29/2006,2006,8,29.00,,69,64
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/30/2006,2006,8,30.00,,75,53
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/31/2006,2006,8,31.00,,71,50
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/1/2006,2006,9,1.00,,74,52
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/2/2006,2006,9,2.00,,65,60
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/3/2006,2006,9,3.00,,70,58
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/4/2006,2006,9,4.00,,69,59
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/5/2006,2006,9,5.00,,67,54
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/6/2006,2006,9,6.00,,73,56
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/7/2006,2006,9,7.00,,77,58
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/8/2006,2006,9,8.00,,79,54
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/9/2006,2006,9,9.00,,80,58
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/10/2006,2006,9,10.00,,65,49
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/11/2006,2006,9,11.00,,69,44
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/12/2006,2006,9,12.00,,68,43
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/13/2006,2006,9,13.00,,62,53
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/14/2006,2006,9,14.00,,66,61
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/15/2006,2006,9,15.00,,73,59
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/16/2006,2006,9,16.00,,75,59
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/17/2006,2006,9,17.00,,77,58
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/18/2006,2006,9,18.00,,80,58
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/19/2006,2006,9,19.00,,73,57
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/20/2006,2006,9,20.00,,65,51
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/21/2006,2006,9,21.00,,64,44
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/22/2006,2006,9,22.00,,69,41
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/23/2006,2006,9,23.00,,67,57
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/24/2006,2006,9,24.00,,74,57
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/25/2006,2006,9,25.00,,65,50
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/26/2006,2006,9,26.00,,67,43
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/27/2006,2006,9,27.00,,71,41
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/28/2006,2006,9,28.00,,73,57
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/29/2006,2006,9,29.00,,63,39
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/30/2006,2006,9,30.00,,60,35
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/1/2006,2006,10,1.00,,59,47
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/2/2006,2006,10,2.00,,66,45
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/3/2006,2006,10,3.00,,68,47
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/4/2006,2006,10,4.00,,75,52
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/5/2006,2006,10,5.00,,58,43
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/6/2006,2006,10,6.00,,60,39
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/7/2006,2006,10,7.00,,63,35
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/8/2006,2006,10,8.00,,70,33
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/9/2006,2006,10,9.00,,77,42
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/10/2006,2006,10,10.00,,61,45
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/11/2006,2006,10,11.00,,63,43
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/12/2006,2006,10,12.00,,63,41
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/13/2006,2006,10,13.00,,53,30
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/14/2006,2006,10,14.00,,58,37
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/15/2006,2006,10,15.00,,52,29
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/16/2006,2006,10,16.00,,59,30
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/17/2006,2006,10,17.00,,53,36
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/18/2006,2006,10,18.00,,61,53
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/19/2006,2006,10,19.00,,66,51
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/20/2006,2006,10,20.00,,60,39
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/21/2006,2006,10,21.00,,51,33
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/22/2006,2006,10,22.00,,48,32
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/23/2006,2006,10,23.00,,47,40
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/24/2006,2006,10,24.00,,47,37
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/25/2006,2006,10,25.00,,50,40
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/26/2006,2006,10,26.00,,47,36
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/27/2006,2006,10,27.00,,50,26
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/28/2006,2006,10,28.00,,54,42
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/29/2006,2006,10,29.00,,49,42
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/30/2006,2006,10,30.00,,56,34
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/31/2006,2006,10,31.00,,70,31
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",11/1/2006,2006,11,1.00,,60,42
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",11/2/2006,2006,11,2.00,,47,32
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",11/3/2006,2006,11,3.00,,42,31
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",11/4/2006,2006,11,4.00,,44,26
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",11/5/2006,2006,11,5.00,,47,26
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",11/6/2006,2006,11,6.00,,56,34
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",11/7/2006,2006,11,7.00,,55,38
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",11/8/2006,2006,11,8.00,,54,47
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",11/9/2006,2006,11,9.00,,61,47
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",11/10/2006,2006,11,10.00,,55,35
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",11/11/2006,2006,11,11.00,,62,33
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",11/12/2006,2006,11,12.00,,56,40
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",11/13/2006,2006,11,13.00,,56,41
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",11/14/2006,2006,11,14.00,,55,47
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",11/15/2006,2006,11,15.00,,55,46
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",11/16/2006,2006,11,16.00,,71,51
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",11/17/2006,2006,11,17.00,,68,45
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",11/18/2006,2006,11,18.00,,48,41
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",11/19/2006,2006,11,19.00,,42,34
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",11/20/2006,2006,11,20.00,,39,33
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",11/21/2006,2006,11,21.00,,41,24
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",11/22/2006,2006,11,22.00,,43,23
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",11/23/2006,2006,11,23.00,,46,26
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",11/24/2006,2006,11,24.00,,50,31
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",11/25/2006,2006,11,25.00,,49,22
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",11/26/2006,2006,11,26.00,,53,29
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",11/27/2006,2006,11,27.00,,57,33
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",11/28/2006,2006,11,28.00,,47,39
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",11/29/2006,2006,11,29.00,,56,47
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",11/30/2006,2006,11,30.00,,64,54
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",12/1/2006,2006,12,1.00,,64,41
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",12/2/2006,2006,12,2.00,,47,36
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",12/3/2006,2006,12,3.00,,43,27
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",12/4/2006,2006,12,4.00,,37,21
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",12/5/2006,2006,12,5.00,,33,20
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",12/6/2006,2006,12,6.00,,43,20
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",12/7/2006,2006,12,7.00,,44,21
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",12/8/2006,2006,12,8.00,,24,10
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",12/9/2006,2006,12,9.00,,37,20
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",12/10/2006,2006,12,10.00,,49,25
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",12/11/2006,2006,12,11.00,,45,24
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",12/12/2006,2006,12,12.00,,43,34
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",12/13/2006,2006,12,13.00,,50,39
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",12/14/2006,2006,12,14.00,,53,30
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",12/15/2006,2006,12,15.00,,49,39
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",12/16/2006,2006,12,16.00,,45,31
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",12/17/2006,2006,12,17.00,,50,30
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",12/18/2006,2006,12,18.00,,51,38
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",12/19/2006,2006,12,19.00,,39,28
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",12/20/2006,2006,12,20.00,,43,22
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",12/21/2006,2006,12,21.00,,49,32
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",12/22/2006,2006,12,22.00,,37,23
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",12/23/2006,2006,12,23.00,,48,37
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",12/24/2006,2006,12,24.00,,44,29
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",12/25/2006,2006,12,25.00,,39,24
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",12/26/2006,2006,12,26.00,,41,33
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",12/27/2006,2006,12,27.00,,38,32
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",12/28/2006,2006,12,28.00,,45,27
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",12/29/2006,2006,12,29.00,,30,21
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",12/30/2006,2006,12,30.00,,34,22
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",12/31/2006,2006,12,31.00,,37,17
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",1/1/2007,2007,1,1.00,,47,36
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",1/2/2007,2007,1,2.00,,44,26
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",1/3/2007,2007,1,3.00,,48,24
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",1/4/2007,2007,1,4.00,,50,29
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",1/5/2007,2007,1,5.00,,58,49
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",1/6/2007,2007,1,6.00,,71,44
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",1/7/2007,2007,1,7.00,,47,39
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",1/8/2007,2007,1,8.00,,47,35
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",1/9/2007,2007,1,9.00,,40,29
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",1/10/2007,2007,1,10.00,,30,19
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",1/11/2007,2007,1,11.00,,34,13
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",1/12/2007,2007,1,12.00,,45,33
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",1/13/2007,2007,1,13.00,,44,27
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",1/14/2007,2007,1,14.00,,32,26
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",1/15/2007,2007,1,15.00,,38,25
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",1/16/2007,2007,1,16.00,,38,13
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",1/17/2007,2007,1,17.00,,19,3
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",1/18/2007,2007,1,18.00,,35,12
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",1/19/2007,2007,1,19.00,,37,24
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",1/20/2007,2007,1,20.00,,29,12
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",1/21/2007,2007,1,21.00,,20,6
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",1/22/2007,2007,1,22.00,,23,15
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",1/23/2007,2007,1,23.00,,30,11
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",1/24/2007,2007,1,24.00,,34,17
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",1/25/2007,2007,1,25.00,,20,2
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",1/26/2007,2007,1,26.00,,11,-3
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",1/27/2007,2007,1,27.00,,17,5
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",1/28/2007,2007,1,28.00,,28,9
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",1/29/2007,2007,1,29.00,,22,10
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",1/30/2007,2007,1,30.00,,28,7
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",1/31/2007,2007,1,31.00,,29,9
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/1/2007,2007,2,1.00,,34,17
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/2/2007,2007,2,2.00,,38,24
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/3/2007,2007,2,3.00,,30,15
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/4/2007,2007,2,4.00,,20,7
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/5/2007,2007,2,5.00,,14,4
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/6/2007,2007,2,6.00,,20,8
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/7/2007,2007,2,7.00,,20,3
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/8/2007,2007,2,8.00,,24,8
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/9/2007,2007,2,9.00,,21,16
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/10/2007,2007,2,10.00,,29,16
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/11/2007,2007,2,11.00,,31,7
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/12/2007,2007,2,12.00,,33,15
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/13/2007,2007,2,13.00,,15,2
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/14/2007,2007,2,14.00,,17,6
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/15/2007,2007,2,15.00,,13,6
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/16/2007,2007,2,16.00,,24,6
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/17/2007,2007,2,17.00,,30,1
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/18/2007,2007,2,18.00,,28,11
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/19/2007,2007,2,19.00,,16,-1
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/20/2007,2007,2,20.00,,42,9
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/21/2007,2007,2,21.00,,38,20
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/22/2007,2007,2,22.00,,38,15
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/23/2007,2007,2,23.00,,33,17
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/24/2007,2007,2,24.00,,29,12
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/25/2007,2007,2,25.00,,30,3
